,training,target,algs,NB,trainsize,targetsize
291,72,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
292,73,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
293,73,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
294,73,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
295,73,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
296,74,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
297,74,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
298,74,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
299,74,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
300,75,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
301,75,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
302,75,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
303,75,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
304,76,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
305,76,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
306,76,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
307,76,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
308,77,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
309,77,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
310,77,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
311,77,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
312,78,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
313,78,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
314,78,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
315,78,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
316,79,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
317,79,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
318,79,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
319,79,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
320,80,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
321,80,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
322,80,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
323,80,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
324,81,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
